projectId,userId,time,hr
DIEGO,user_test_013,1665612000.509,75
DIEGO,user_test_013,1665612001.509,75
DIEGO,user_test_013,1665612002.509,74
DIEGO,user_test_013,1665612003.509,74
DIEGO,user_test_013,1665612004.509,74
DIEGO,user_test_013,1665612005.509,73
DIEGO,user_test_013,1665612006.509,73
DIEGO,user_test_013,1665612007.509,74
DIEGO,user_test_013,1665612008.509,74
DIEGO,user_test_013,1665612009.509,74
DIEGO,user_test_013,1665612010.509,74
DIEGO,user_test_013,1665612011.509,74
DIEGO,user_test_013,1665612012.509,74
DIEGO,user_test_013,1665612013.509,74
DIEGO,user_test_013,1665612014.509,74
DIEGO,user_test_013,1665612015.509,74
DIEGO,user_test_013,1665612016.509,74
DIEGO,user_test_013,1665612017.509,73
DIEGO,user_test_013,1665612018.509,73
DIEGO,user_test_013,1665612019.509,73
DIEGO,user_test_013,1665612020.509,73
DIEGO,user_test_013,1665612021.509,73
DIEGO,user_test_013,1665612022.509,73
DIEGO,user_test_013,1665612023.509,73
DIEGO,user_test_013,1665612024.509,73
DIEGO,user_test_013,1665612025.509,73
DIEGO,user_test_013,1665612026.509,73
DIEGO,user_test_013,1665612027.509,73
DIEGO,user_test_013,1665612028.509,73
DIEGO,user_test_013,1665612029.509,72
DIEGO,user_test_013,1665612030.509,72
DIEGO,user_test_013,1665612031.509,72
DIEGO,user_test_013,1665612032.509,73
DIEGO,user_test_013,1665612033.509,73
DIEGO,user_test_013,1665612034.509,73
DIEGO,user_test_013,1665612035.509,73
DIEGO,user_test_013,1665612036.509,74
DIEGO,user_test_013,1665612037.509,74
DIEGO,user_test_013,1665612038.509,74
DIEGO,user_test_013,1665612039.509,74
DIEGO,user_test_013,1665612040.509,74
DIEGO,user_test_013,1665612041.509,73
DIEGO,user_test_013,1665612042.509,73
DIEGO,user_test_013,1665612043.509,73
DIEGO,user_test_013,1665612044.509,73
DIEGO,user_test_013,1665612045.509,73
DIEGO,user_test_013,1665612046.509,73
DIEGO,user_test_013,1665612047.509,73
DIEGO,user_test_013,1665612048.509,73
DIEGO,user_test_013,1665612049.509,73
DIEGO,user_test_013,1665612050.509,74
