projectId,userId,time,rr
DIEGO,user_test_013,1665594000.509,20
DIEGO,user_test_013,1665594001.509,20
DIEGO,user_test_013,1665594002.509,20
DIEGO,user_test_013,1665594003.509,20
DIEGO,user_test_013,1665594004.509,20
DIEGO,user_test_013,1665594005.509,20
DIEGO,user_test_013,1665594006.509,20
DIEGO,user_test_013,1665594007.509,20
DIEGO,user_test_013,1665594008.509,20
DIEGO,user_test_013,1665594009.509,20
DIEGO,user_test_013,1665594010.509,20
DIEGO,user_test_013,1665594011.509,20
DIEGO,user_test_013,1665594012.509,20
DIEGO,user_test_013,1665594013.509,20
DIEGO,user_test_013,1665594014.509,20
DIEGO,user_test_013,1665594015.509,19
DIEGO,user_test_013,1665594016.509,19
DIEGO,user_test_013,1665594017.509,19
DIEGO,user_test_013,1665594018.509,19
DIEGO,user_test_013,1665594019.509,20
DIEGO,user_test_013,1665594020.509,19
DIEGO,user_test_013,1665594021.509,19
DIEGO,user_test_013,1665594022.509,20
DIEGO,user_test_013,1665594023.509,20
DIEGO,user_test_013,1665594024.509,19
DIEGO,user_test_013,1665594025.509,19
DIEGO,user_test_013,1665594026.509,19
DIEGO,user_test_013,1665594027.509,19
DIEGO,user_test_013,1665594028.509,18
DIEGO,user_test_013,1665594029.509,18
DIEGO,user_test_013,1665594030.509,18
DIEGO,user_test_013,1665594031.509,17
DIEGO,user_test_013,1665594032.509,17
DIEGO,user_test_013,1665594033.509,17
DIEGO,user_test_013,1665594034.509,17
DIEGO,user_test_013,1665594035.509,17
DIEGO,user_test_013,1665594036.509,17
DIEGO,user_test_013,1665594037.509,16
DIEGO,user_test_013,1665594038.509,16
DIEGO,user_test_013,1665594039.509,16
DIEGO,user_test_013,1665594040.509,15
DIEGO,user_test_013,1665594041.509,15
DIEGO,user_test_013,1665594042.509,16
DIEGO,user_test_013,1665594043.509,16
DIEGO,user_test_013,1665594044.509,16
DIEGO,user_test_013,1665594045.509,16
DIEGO,user_test_013,1665594046.509,16
DIEGO,user_test_013,1665594047.509,16
DIEGO,user_test_013,1665594048.509,16
DIEGO,user_test_013,1665594049.509,16
