projectId,userId,time,rr
DIEGO,user_test_013,1665612000.509,19
DIEGO,user_test_013,1665612001.509,19
DIEGO,user_test_013,1665612002.509,19
DIEGO,user_test_013,1665612003.509,19
DIEGO,user_test_013,1665612004.509,19
DIEGO,user_test_013,1665612005.509,19
DIEGO,user_test_013,1665612006.509,19
DIEGO,user_test_013,1665612007.509,19
DIEGO,user_test_013,1665612008.509,19
DIEGO,user_test_013,1665612009.509,20
DIEGO,user_test_013,1665612010.509,20
DIEGO,user_test_013,1665612011.509,19
DIEGO,user_test_013,1665612012.509,19
DIEGO,user_test_013,1665612013.509,19
DIEGO,user_test_013,1665612014.509,19
DIEGO,user_test_013,1665612015.509,19
DIEGO,user_test_013,1665612016.509,19
DIEGO,user_test_013,1665612017.509,19
DIEGO,user_test_013,1665612018.509,19
DIEGO,user_test_013,1665612019.509,19
DIEGO,user_test_013,1665612020.509,19
DIEGO,user_test_013,1665612021.509,20
DIEGO,user_test_013,1665612022.509,20
DIEGO,user_test_013,1665612023.509,20
DIEGO,user_test_013,1665612024.509,20
DIEGO,user_test_013,1665612025.509,20
DIEGO,user_test_013,1665612026.509,20
DIEGO,user_test_013,1665612027.509,20
DIEGO,user_test_013,1665612028.509,20
DIEGO,user_test_013,1665612029.509,20
DIEGO,user_test_013,1665612030.509,20
DIEGO,user_test_013,1665612031.509,20
DIEGO,user_test_013,1665612032.509,20
DIEGO,user_test_013,1665612033.509,20
DIEGO,user_test_013,1665612034.509,20
DIEGO,user_test_013,1665612035.509,20
DIEGO,user_test_013,1665612036.509,20
DIEGO,user_test_013,1665612037.509,20
DIEGO,user_test_013,1665612038.509,20
DIEGO,user_test_013,1665612039.509,20
DIEGO,user_test_013,1665612040.509,20
DIEGO,user_test_013,1665612041.509,20
DIEGO,user_test_013,1665612042.509,20
DIEGO,user_test_013,1665612043.509,20
DIEGO,user_test_013,1665612044.509,20
DIEGO,user_test_013,1665612045.509,20
DIEGO,user_test_013,1665612046.509,20
DIEGO,user_test_013,1665612047.509,20
DIEGO,user_test_013,1665612048.509,20
DIEGO,user_test_013,1665612049.509,20
DIEGO,user_test_013,1665612050.509,20
DIEGO,user_test_013,1665612051.509,20
DIEGO,user_test_013,1665612052.509,20
DIEGO,user_test_013,1665612053.509,20
DIEGO,user_test_013,1665612054.509,20
DIEGO,user_test_013,1665612055.509,20
DIEGO,user_test_013,1665612056.509,20
DIEGO,user_test_013,1665612057.509,21
DIEGO,user_test_013,1665612058.509,21
DIEGO,user_test_013,1665612059.509,21
DIEGO,user_test_013,1665612060.509,21
DIEGO,user_test_013,1665612061.509,21
DIEGO,user_test_013,1665612062.509,21
DIEGO,user_test_013,1665612063.509,21
DIEGO,user_test_013,1665612064.509,21
DIEGO,user_test_013,1665612065.509,22
DIEGO,user_test_013,1665612066.509,22
DIEGO,user_test_013,1665612067.509,22
DIEGO,user_test_013,1665612068.509,22
DIEGO,user_test_013,1665612069.509,22
DIEGO,user_test_013,1665612070.509,22
DIEGO,user_test_013,1665612071.509,22
DIEGO,user_test_013,1665612072.509,22
DIEGO,user_test_013,1665612073.509,22
DIEGO,user_test_013,1665612074.509,22
DIEGO,user_test_013,1665612075.509,22
DIEGO,user_test_013,1665612076.509,22
DIEGO,user_test_013,1665612077.509,22
DIEGO,user_test_013,1665612078.509,22
DIEGO,user_test_013,1665612079.509,22
DIEGO,user_test_013,1665612080.509,22
DIEGO,user_test_013,1665612081.509,22
DIEGO,user_test_013,1665612082.509,22
DIEGO,user_test_013,1665612083.509,21
DIEGO,user_test_013,1665612084.509,21
DIEGO,user_test_013,1665612085.509,21
DIEGO,user_test_013,1665612086.509,21
DIEGO,user_test_013,1665612087.509,21
DIEGO,user_test_013,1665612088.509,21
DIEGO,user_test_013,1665612089.509,21
DIEGO,user_test_013,1665612090.509,21
DIEGO,user_test_013,1665612091.509,21
DIEGO,user_test_013,1665612092.509,21
DIEGO,user_test_013,1665612093.509,21
DIEGO,user_test_013,1665612094.509,21
