projectId,userId,time,rr
DIEGO,user_test_013,1665583200.509,19
DIEGO,user_test_013,1665583201.509,19
DIEGO,user_test_013,1665583202.509,19
DIEGO,user_test_013,1665583203.509,19
DIEGO,user_test_013,1665583204.509,19
DIEGO,user_test_013,1665583205.509,19
DIEGO,user_test_013,1665583206.509,19
DIEGO,user_test_013,1665583207.509,19
DIEGO,user_test_013,1665583208.509,20
DIEGO,user_test_013,1665583209.509,20
DIEGO,user_test_013,1665583210.509,20
DIEGO,user_test_013,1665583211.509,20
DIEGO,user_test_013,1665583212.509,20
DIEGO,user_test_013,1665583213.509,19
DIEGO,user_test_013,1665583214.509,19
DIEGO,user_test_013,1665583215.509,19
DIEGO,user_test_013,1665583216.509,19
DIEGO,user_test_013,1665583217.509,19
DIEGO,user_test_013,1665583218.509,19
DIEGO,user_test_013,1665583219.509,19
DIEGO,user_test_013,1665583220.509,19
DIEGO,user_test_013,1665583221.509,19
DIEGO,user_test_013,1665583222.509,19
DIEGO,user_test_013,1665583223.509,19
DIEGO,user_test_013,1665583224.509,19
DIEGO,user_test_013,1665583225.509,19
DIEGO,user_test_013,1665583226.509,18
DIEGO,user_test_013,1665583227.509,18
DIEGO,user_test_013,1665583228.509,18
DIEGO,user_test_013,1665583229.509,18
DIEGO,user_test_013,1665583230.509,18
DIEGO,user_test_013,1665583231.509,18
DIEGO,user_test_013,1665583232.509,18
DIEGO,user_test_013,1665583233.509,18
DIEGO,user_test_013,1665583234.509,18
DIEGO,user_test_013,1665583235.509,18
DIEGO,user_test_013,1665583236.509,18
DIEGO,user_test_013,1665583237.509,17
DIEGO,user_test_013,1665583238.509,17
DIEGO,user_test_013,1665583239.509,17
DIEGO,user_test_013,1665583240.509,17
DIEGO,user_test_013,1665583241.509,17
DIEGO,user_test_013,1665583242.509,17
DIEGO,user_test_013,1665583243.509,17
DIEGO,user_test_013,1665583244.509,17
DIEGO,user_test_013,1665583245.509,17
DIEGO,user_test_013,1665583246.509,17
DIEGO,user_test_013,1665583247.509,16
DIEGO,user_test_013,1665583248.509,17
DIEGO,user_test_013,1665583249.509,16
DIEGO,user_test_013,1665583250.509,17
DIEGO,user_test_013,1665583251.509,16
DIEGO,user_test_013,1665583252.509,17
