projectId,userId,time,ecg
DIEGO,user_test_013,1665648620.2826874,-7.005
DIEGO,user_test_013,1665648620.2905,-8.678
DIEGO,user_test_013,1665648620.2983124,-8.678
DIEGO,user_test_013,1665648620.306125,-8.678
DIEGO,user_test_013,1665648620.3139374,-8.678
DIEGO,user_test_013,1665648620.32175,-8.678
DIEGO,user_test_013,1665648620.3295624,-8.678
DIEGO,user_test_013,1665648620.337375,-7.302
DIEGO,user_test_013,1665648620.3451874,0.637
DIEGO,user_test_013,1665648620.353,6.224
DIEGO,user_test_013,1665648620.3608124,8.677
DIEGO,user_test_013,1665648620.368625,8.677
DIEGO,user_test_013,1665648620.3764374,8.678
DIEGO,user_test_013,1665648620.38425,8.678
DIEGO,user_test_013,1665648620.3920624,8.667
DIEGO,user_test_013,1665648620.399875,8.677
DIEGO,user_test_013,1665648620.4076874,8.149
DIEGO,user_test_013,1665648620.4155,8.678
DIEGO,user_test_013,1665648620.4233124,8.678
DIEGO,user_test_013,1665648620.431125,8.677
DIEGO,user_test_013,1665648620.4389374,8.677
DIEGO,user_test_013,1665648620.44675,5.636
DIEGO,user_test_013,1665648620.4545624,1.697
DIEGO,user_test_013,1665648620.462375,8.678
DIEGO,user_test_013,1665648620.4701874,8.677
DIEGO,user_test_013,1665648620.478,8.677
DIEGO,user_test_013,1665648620.4858124,2.524
DIEGO,user_test_013,1665648620.493625,4.802
DIEGO,user_test_013,1665648620.5014374,8.678
DIEGO,user_test_013,1665648620.50925,8.678
DIEGO,user_test_013,1665648620.5170624,8.678
DIEGO,user_test_013,1665648620.524875,8.678
DIEGO,user_test_013,1665648620.5326874,8.678
DIEGO,user_test_013,1665648620.5405,8.678
DIEGO,user_test_013,1665648620.5483124,8.678
DIEGO,user_test_013,1665648620.556125,8.678
DIEGO,user_test_013,1665648620.5639374,8.678
DIEGO,user_test_013,1665648620.57175,8.678
DIEGO,user_test_013,1665648620.5795624,8.678
DIEGO,user_test_013,1665648620.587375,8.678
DIEGO,user_test_013,1665648620.5951874,8.678
DIEGO,user_test_013,1665648620.603,8.678
DIEGO,user_test_013,1665648620.6108124,8.677
DIEGO,user_test_013,1665648620.618625,8.677
DIEGO,user_test_013,1665648620.6264374,4.795
DIEGO,user_test_013,1665648620.63425,3.025
DIEGO,user_test_013,1665648620.6420624,8.677
DIEGO,user_test_013,1665648620.649875,8.677
DIEGO,user_test_013,1665648620.6576874,8.678
DIEGO,user_test_013,1665648620.6655,1.204
DIEGO,user_test_013,1665648620.6733124,6.276
DIEGO,user_test_013,1665648620.681125,8.678
DIEGO,user_test_013,1665648620.6889374,8.678
DIEGO,user_test_013,1665648620.69675,8.678
DIEGO,user_test_013,1665648620.7045624,8.678
DIEGO,user_test_013,1665648620.712375,8.678
DIEGO,user_test_013,1665648620.7201874,8.678
DIEGO,user_test_013,1665648620.728,8.678
DIEGO,user_test_013,1665648620.7358124,8.678
DIEGO,user_test_013,1665648620.743625,8.678
DIEGO,user_test_013,1665648620.7514374,8.677
DIEGO,user_test_013,1665648620.75925,8.677
DIEGO,user_test_013,1665648620.7670624,6.523
DIEGO,user_test_013,1665648620.774875,1.184
DIEGO,user_test_013,1665648620.7826874,8.678
DIEGO,user_test_013,1665648620.7905,8.677
DIEGO,user_test_013,1665648620.7983124,8.677
DIEGO,user_test_013,1665648620.806125,3.3
DIEGO,user_test_013,1665648620.8139374,4.478
DIEGO,user_test_013,1665648620.82175,8.677
DIEGO,user_test_013,1665648620.8295624,8.677
DIEGO,user_test_013,1665648620.837375,8.678
DIEGO,user_test_013,1665648620.8451874,8.678
DIEGO,user_test_013,1665648620.853,8.678
DIEGO,user_test_013,1665648620.8608124,8.678
DIEGO,user_test_013,1665648620.868625,8.678
DIEGO,user_test_013,1665648620.8764374,8.678
DIEGO,user_test_013,1665648620.88425,8.678
DIEGO,user_test_013,1665648620.8920624,8.678
DIEGO,user_test_013,1665648620.899875,8.678
DIEGO,user_test_013,1665648620.9076874,8.678
DIEGO,user_test_013,1665648620.9155,-8.678
DIEGO,user_test_013,1665648620.9233124,8.678
DIEGO,user_test_013,1665648620.931125,8.678
DIEGO,user_test_013,1665648620.9389374,8.678
DIEGO,user_test_013,1665648620.94675,8.678
DIEGO,user_test_013,1665648620.9545624,8.678
DIEGO,user_test_013,1665648620.962375,8.678
DIEGO,user_test_013,1665648620.9701874,8.678
DIEGO,user_test_013,1665648620.978,-8.678
DIEGO,user_test_013,1665648620.9858124,-8.678
DIEGO,user_test_013,1665648620.993625,-8.678
DIEGO,user_test_013,1665648621.0014374,-8.678
DIEGO,user_test_013,1665648621.00925,-8.678
DIEGO,user_test_013,1665648621.0170624,-6.12
DIEGO,user_test_013,1665648621.024875,-1.636
DIEGO,user_test_013,1665648621.0326874,-8.678
DIEGO,user_test_013,1665648621.0405,-8.678
DIEGO,user_test_013,1665648621.0483124,-8.678
DIEGO,user_test_013,1665648621.056125,-2.93
DIEGO,user_test_013,1665648621.0639374,-4.927
DIEGO,user_test_013,1665648621.07175,-8.678
DIEGO,user_test_013,1665648621.0795624,-8.678
DIEGO,user_test_013,1665648621.087375,-8.678
DIEGO,user_test_013,1665648621.0951874,-8.678
DIEGO,user_test_013,1665648621.103,-8.678
DIEGO,user_test_013,1665648621.1108124,-8.678
DIEGO,user_test_013,1665648621.118625,-8.678
DIEGO,user_test_013,1665648621.1264374,-8.678
DIEGO,user_test_013,1665648621.13425,-8.678
DIEGO,user_test_013,1665648621.1420624,-8.678
DIEGO,user_test_013,1665648621.149875,-8.678
DIEGO,user_test_013,1665648621.1576874,-8.678
DIEGO,user_test_013,1665648621.1655,-8.678
DIEGO,user_test_013,1665648621.1733124,-8.678
DIEGO,user_test_013,1665648621.181125,-8.677
DIEGO,user_test_013,1665648621.1889374,-8.677
DIEGO,user_test_013,1665648621.19675,-4.84
DIEGO,user_test_013,1665648621.2045624,-2.555
DIEGO,user_test_013,1665648621.212375,-8.677
DIEGO,user_test_013,1665648621.2201874,-8.677
DIEGO,user_test_013,1665648621.228,-8.678
DIEGO,user_test_013,1665648621.2358124,-1.496
DIEGO,user_test_013,1665648621.243625,-6.094
DIEGO,user_test_013,1665648621.2514374,-8.677
DIEGO,user_test_013,1665648621.25925,-8.677
DIEGO,user_test_013,1665648621.2670624,-8.678
DIEGO,user_test_013,1665648621.274875,-8.678
DIEGO,user_test_013,1665648621.2826874,-8.677
DIEGO,user_test_013,1665648621.2905,-8.677
DIEGO,user_test_013,1665648621.2983124,-8.677
DIEGO,user_test_013,1665648621.306125,-8.678
DIEGO,user_test_013,1665648621.3139374,-8.678
DIEGO,user_test_013,1665648621.32175,-8.676
DIEGO,user_test_013,1665648621.3295624,-8.676
DIEGO,user_test_013,1665648621.337375,-6.697
DIEGO,user_test_013,1665648621.3451874,-0.941
DIEGO,user_test_013,1665648621.353,-8.678
DIEGO,user_test_013,1665648621.3608124,-8.676
DIEGO,user_test_013,1665648621.368625,-8.676
DIEGO,user_test_013,1665648621.3764374,-3.49
DIEGO,user_test_013,1665648621.38425,-4.073
DIEGO,user_test_013,1665648621.3920624,-8.676
DIEGO,user_test_013,1665648621.399875,-8.676
DIEGO,user_test_013,1665648621.4076874,-8.678
DIEGO,user_test_013,1665648621.4155,-8.678
DIEGO,user_test_013,1665648621.4233124,-8.678
DIEGO,user_test_013,1665648621.431125,-8.678
DIEGO,user_test_013,1665648621.4389374,-8.678
DIEGO,user_test_013,1665648621.44675,-8.678
DIEGO,user_test_013,1665648621.4545624,-8.678
DIEGO,user_test_013,1665648621.462375,-8.678
DIEGO,user_test_013,1665648621.4701874,-8.678
DIEGO,user_test_013,1665648621.478,-8.678
DIEGO,user_test_013,1665648621.4858124,8.678
DIEGO,user_test_013,1665648621.493625,-8.678
DIEGO,user_test_013,1665648621.5014374,-8.678
DIEGO,user_test_013,1665648621.50925,-8.678
DIEGO,user_test_013,1665648621.5170624,-8.678
DIEGO,user_test_013,1665648621.524875,-8.678
DIEGO,user_test_013,1665648621.5326874,-8.678
DIEGO,user_test_013,1665648621.5405,-8.678
DIEGO,user_test_013,1665648621.5483124,-8.678
DIEGO,user_test_013,1665648621.556125,-8.678
DIEGO,user_test_013,1665648621.5639374,-8.678
DIEGO,user_test_013,1665648621.57175,-8.678
DIEGO,user_test_013,1665648621.5795624,-8.678
DIEGO,user_test_013,1665648621.587375,-8.678
DIEGO,user_test_013,1665648621.5951874,8.678
DIEGO,user_test_013,1665648621.603,-8.678
DIEGO,user_test_013,1665648621.6108124,-8.678
DIEGO,user_test_013,1665648621.618625,-8.678
DIEGO,user_test_013,1665648621.6264374,-8.678
DIEGO,user_test_013,1665648621.63425,-8.678
DIEGO,user_test_013,1665648621.6420624,-8.678
DIEGO,user_test_013,1665648621.649875,-8.678
DIEGO,user_test_013,1665648621.6576874,-8.678
DIEGO,user_test_013,1665648621.6655,-8.678
DIEGO,user_test_013,1665648621.6733124,-8.678
DIEGO,user_test_013,1665648621.681125,-8.677
DIEGO,user_test_013,1665648621.6889374,-8.677
DIEGO,user_test_013,1665648621.69675,-4.136
DIEGO,user_test_013,1665648621.7045624,-3.756
DIEGO,user_test_013,1665648621.712375,-8.677
DIEGO,user_test_013,1665648621.7201874,-8.677
DIEGO,user_test_013,1665648621.728,-8.678
DIEGO,user_test_013,1665648621.7358124,-8.678
DIEGO,user_test_013,1665648621.743625,-8.678
DIEGO,user_test_013,1665648621.7514374,-8.678
DIEGO,user_test_013,1665648621.75925,-8.678
DIEGO,user_test_013,1665648621.7670624,-8.678
DIEGO,user_test_013,1665648621.774875,-8.678
DIEGO,user_test_013,1665648621.7826874,-8.678
DIEGO,user_test_013,1665648621.7905,-8.678
DIEGO,user_test_013,1665648621.7983124,-8.678
DIEGO,user_test_013,1665648621.806125,8.678
DIEGO,user_test_013,1665648621.8139374,-8.678
DIEGO,user_test_013,1665648621.82175,-8.678
DIEGO,user_test_013,1665648621.8295624,-8.678
DIEGO,user_test_013,1665648621.837375,-8.678
DIEGO,user_test_013,1665648621.8451874,-8.678
DIEGO,user_test_013,1665648621.853,-8.678
DIEGO,user_test_013,1665648621.8608124,-8.678
DIEGO,user_test_013,1665648621.868625,-8.678
DIEGO,user_test_013,1665648621.8764374,-8.678
DIEGO,user_test_013,1665648621.88425,-8.678
DIEGO,user_test_013,1665648621.8920624,-8.678
DIEGO,user_test_013,1665648621.899875,-8.678
DIEGO,user_test_013,1665648621.9076874,-8.678
DIEGO,user_test_013,1665648621.9155,8.678
DIEGO,user_test_013,1665648621.9233124,8.678
DIEGO,user_test_013,1665648621.931125,8.678
DIEGO,user_test_013,1665648621.9389374,8.678
DIEGO,user_test_013,1665648621.94675,8.678
DIEGO,user_test_013,1665648621.9545624,8.678
DIEGO,user_test_013,1665648621.962375,8.678
DIEGO,user_test_013,1665648621.9701874,8.678
DIEGO,user_test_013,1665648621.978,-7.522
DIEGO,user_test_013,1665648621.9858124,0.182
DIEGO,user_test_013,1665648621.993625,7.08
DIEGO,user_test_013,1665648622.0014374,8.678
DIEGO,user_test_013,1665648622.00925,8.678
DIEGO,user_test_013,1665648622.0170624,8.678
DIEGO,user_test_013,1665648622.024875,8.678
DIEGO,user_test_013,1665648622.0326874,8.678
DIEGO,user_test_013,1665648622.0405,8.678
DIEGO,user_test_013,1665648622.0483124,8.367
DIEGO,user_test_013,1665648622.056125,8.678
DIEGO,user_test_013,1665648622.0639374,8.678
DIEGO,user_test_013,1665648622.07175,8.678
DIEGO,user_test_013,1665648622.0795624,8.678
DIEGO,user_test_013,1665648622.087375,5.57
DIEGO,user_test_013,1665648622.0951874,2.232
DIEGO,user_test_013,1665648622.103,8.678
DIEGO,user_test_013,1665648622.1108124,8.678
DIEGO,user_test_013,1665648622.118625,8.678
DIEGO,user_test_013,1665648622.1264374,2.3
DIEGO,user_test_013,1665648622.13425,5.324
DIEGO,user_test_013,1665648622.1420624,8.678
DIEGO,user_test_013,1665648622.149875,8.678
DIEGO,user_test_013,1665648622.1576874,8.678
DIEGO,user_test_013,1665648622.1655,8.678
DIEGO,user_test_013,1665648622.1733124,8.251
DIEGO,user_test_013,1665648622.181125,8.678
DIEGO,user_test_013,1665648622.1889374,8.678
DIEGO,user_test_013,1665648622.19675,8.678
DIEGO,user_test_013,1665648622.2045624,8.678
DIEGO,user_test_013,1665648622.212375,8.678
DIEGO,user_test_013,1665648622.2201874,8.678
DIEGO,user_test_013,1665648622.228,7.328
DIEGO,user_test_013,1665648622.2358124,0.206
DIEGO,user_test_013,1665648622.243625,-7.628
DIEGO,user_test_013,1665648622.2514374,-8.678
DIEGO,user_test_013,1665648622.25925,-8.678
DIEGO,user_test_013,1665648622.2670624,-8.678
DIEGO,user_test_013,1665648622.274875,-8.678
DIEGO,user_test_013,1665648622.2826874,-8.678
DIEGO,user_test_013,1665648622.2905,-8.678
DIEGO,user_test_013,1665648622.2983124,-8.031
DIEGO,user_test_013,1665648622.306125,-8.678
DIEGO,user_test_013,1665648622.3139374,-8.678
DIEGO,user_test_013,1665648622.32175,-8.678
DIEGO,user_test_013,1665648622.3295624,-8.678
DIEGO,user_test_013,1665648622.337375,-5.146
DIEGO,user_test_013,1665648622.3451874,-2.653
DIEGO,user_test_013,1665648622.353,-8.678
DIEGO,user_test_013,1665648622.3608124,-8.678
DIEGO,user_test_013,1665648622.368625,-8.678
DIEGO,user_test_013,1665648622.3764374,-1.943
DIEGO,user_test_013,1665648622.38425,-5.942
DIEGO,user_test_013,1665648622.3920624,-8.678
DIEGO,user_test_013,1665648622.399875,-8.678
DIEGO,user_test_013,1665648622.4076874,-8.678
DIEGO,user_test_013,1665648622.4155,-8.678
DIEGO,user_test_013,1665648622.4233124,-8.672
DIEGO,user_test_013,1665648622.431125,-8.678
DIEGO,user_test_013,1665648622.4389374,-8.678
DIEGO,user_test_013,1665648622.44675,-8.678
DIEGO,user_test_013,1665648622.4545624,-8.678
DIEGO,user_test_013,1665648622.462375,-8.678
DIEGO,user_test_013,1665648622.4701874,-8.678
DIEGO,user_test_013,1665648622.478,-6.861
DIEGO,user_test_013,1665648622.4858124,-0.726
DIEGO,user_test_013,1665648622.493625,7.839
DIEGO,user_test_013,1665648622.5014374,8.678
DIEGO,user_test_013,1665648622.50925,8.678
DIEGO,user_test_013,1665648622.5170624,8.678
DIEGO,user_test_013,1665648622.524875,8.678
DIEGO,user_test_013,1665648622.5326874,8.678
DIEGO,user_test_013,1665648622.5405,8.678
DIEGO,user_test_013,1665648622.5483124,7.791
DIEGO,user_test_013,1665648622.556125,-0.33
DIEGO,user_test_013,1665648622.5639374,-7.099
DIEGO,user_test_013,1665648622.57175,-8.677
DIEGO,user_test_013,1665648622.5795624,-8.677
DIEGO,user_test_013,1665648622.587375,-8.678
DIEGO,user_test_013,1665648622.5951874,-8.678
DIEGO,user_test_013,1665648622.603,-8.677
DIEGO,user_test_013,1665648622.6108124,-8.677
DIEGO,user_test_013,1665648622.618625,-8.42
DIEGO,user_test_013,1665648622.6264374,-8.678
DIEGO,user_test_013,1665648622.63425,-8.678
DIEGO,user_test_013,1665648622.6420624,-8.677
DIEGO,user_test_013,1665648622.649875,-8.677
DIEGO,user_test_013,1665648622.6576874,-5.793
DIEGO,user_test_013,1665648622.6655,-2.084
DIEGO,user_test_013,1665648622.6733124,-8.677
DIEGO,user_test_013,1665648622.681125,-8.677
DIEGO,user_test_013,1665648622.6889374,-8.677
DIEGO,user_test_013,1665648622.69675,-2.364
DIEGO,user_test_013,1665648622.7045624,-5.286
DIEGO,user_test_013,1665648622.712375,-8.678
DIEGO,user_test_013,1665648622.7201874,-8.678
DIEGO,user_test_013,1665648622.728,-8.678
DIEGO,user_test_013,1665648622.7358124,-8.678
DIEGO,user_test_013,1665648622.743625,-8.297
DIEGO,user_test_013,1665648622.7514374,-8.678
DIEGO,user_test_013,1665648622.75925,-8.678
DIEGO,user_test_013,1665648622.7670624,-8.678
DIEGO,user_test_013,1665648622.774875,-8.678
DIEGO,user_test_013,1665648622.7826874,-8.678
DIEGO,user_test_013,1665648622.7905,-8.678
DIEGO,user_test_013,1665648622.7983124,-7.352
DIEGO,user_test_013,1665648622.806125,-0.063
DIEGO,user_test_013,1665648622.8139374,7.406
DIEGO,user_test_013,1665648622.82175,8.678
DIEGO,user_test_013,1665648622.8295624,8.678
DIEGO,user_test_013,1665648622.837375,8.678
DIEGO,user_test_013,1665648622.8451874,8.678
DIEGO,user_test_013,1665648622.853,8.678
DIEGO,user_test_013,1665648622.8608124,8.678
DIEGO,user_test_013,1665648622.868625,8.252
DIEGO,user_test_013,1665648622.8764374,8.678
DIEGO,user_test_013,1665648622.88425,8.678
DIEGO,user_test_013,1665648622.8920624,8.678
DIEGO,user_test_013,1665648622.899875,8.678
DIEGO,user_test_013,1665648622.9076874,5.348
DIEGO,user_test_013,1665648622.9155,2.528
DIEGO,user_test_013,1665648622.9233124,8.678
DIEGO,user_test_013,1665648622.931125,8.678
DIEGO,user_test_013,1665648622.9389374,8.678
DIEGO,user_test_013,1665648622.94675,1.983
DIEGO,user_test_013,1665648622.9545624,5.724
DIEGO,user_test_013,1665648622.962375,8.678
DIEGO,user_test_013,1665648622.9701874,8.678
DIEGO,user_test_013,1665648622.978,-6.144
DIEGO,user_test_013,1665648622.9858124,-1.601
DIEGO,user_test_013,1665648622.993625,-8.678
DIEGO,user_test_013,1665648623.0014374,-8.678
DIEGO,user_test_013,1665648623.00925,-8.678
DIEGO,user_test_013,1665648623.0170624,-2.946
DIEGO,user_test_013,1665648623.024875,-4.911
DIEGO,user_test_013,1665648623.0326874,-8.678
DIEGO,user_test_013,1665648623.0405,-8.678
DIEGO,user_test_013,1665648623.0483124,-8.678
DIEGO,user_test_013,1665648623.056125,-8.678
DIEGO,user_test_013,1665648623.0639374,-8.678
DIEGO,user_test_013,1665648623.07175,-8.678
DIEGO,user_test_013,1665648623.0795624,-8.678
DIEGO,user_test_013,1665648623.087375,-8.678
DIEGO,user_test_013,1665648623.0951874,-8.678
DIEGO,user_test_013,1665648623.103,-8.678
DIEGO,user_test_013,1665648623.1108124,-8.678
DIEGO,user_test_013,1665648623.118625,-8.678
DIEGO,user_test_013,1665648623.1264374,-8.678
DIEGO,user_test_013,1665648623.13425,-8.678
DIEGO,user_test_013,1665648623.1420624,-8.678
DIEGO,user_test_013,1665648623.149875,-8.678
DIEGO,user_test_013,1665648623.1576874,-4.844
DIEGO,user_test_013,1665648623.1655,-3.006
DIEGO,user_test_013,1665648623.1733124,-8.678
DIEGO,user_test_013,1665648623.181125,-8.678
DIEGO,user_test_013,1665648623.1889374,-8.678
DIEGO,user_test_013,1665648623.19675,-1.485
DIEGO,user_test_013,1665648623.2045624,-6.295
DIEGO,user_test_013,1665648623.212375,-8.678
DIEGO,user_test_013,1665648623.2201874,-8.678
DIEGO,user_test_013,1665648623.228,-8.678
DIEGO,user_test_013,1665648623.2358124,-8.678
DIEGO,user_test_013,1665648623.243625,-8.678
DIEGO,user_test_013,1665648623.2514374,-8.678
DIEGO,user_test_013,1665648623.25925,-8.678
DIEGO,user_test_013,1665648623.2670624,-8.678
DIEGO,user_test_013,1665648623.274875,-8.678
DIEGO,user_test_013,1665648623.2826874,-8.678
DIEGO,user_test_013,1665648623.2905,-8.678
DIEGO,user_test_013,1665648623.2983124,-6.621
DIEGO,user_test_013,1665648623.306125,-1.04
DIEGO,user_test_013,1665648623.3139374,-8.678
