projectId,userId,time,ecg
DIEGO,user_test_013,1665645641.837125,0.012
DIEGO,user_test_013,1665645641.8449376,0.017
DIEGO,user_test_013,1665645641.85275,0.019
DIEGO,user_test_013,1665645641.8605626,0.025
DIEGO,user_test_013,1665645641.868375,0.027
DIEGO,user_test_013,1665645641.8761876,0.008
DIEGO,user_test_013,1665645641.884,-0.016
DIEGO,user_test_013,1665645641.8918126,-0.045
DIEGO,user_test_013,1665645641.899625,-0.064
DIEGO,user_test_013,1665645641.9074376,-0.078
DIEGO,user_test_013,1665645641.91525,-0.085
DIEGO,user_test_013,1665645641.9230626,-0.094
DIEGO,user_test_013,1665645641.930875,-0.1
DIEGO,user_test_013,1665645641.9386876,-0.098
DIEGO,user_test_013,1665645641.9465,-0.1
DIEGO,user_test_013,1665645641.9543126,-0.097
DIEGO,user_test_013,1665645641.962125,-0.096
DIEGO,user_test_013,1665645641.9699376,-0.098
DIEGO,user_test_013,1665645641.97775,-0.091
DIEGO,user_test_013,1665645641.9855626,-0.088
DIEGO,user_test_013,1665645641.993375,-0.083
DIEGO,user_test_013,1665645642.0011876,-0.082
DIEGO,user_test_013,1665645642.009,-0.087
DIEGO,user_test_013,1665645642.0168126,-0.08
DIEGO,user_test_013,1665645642.024625,-0.078
DIEGO,user_test_013,1665645642.0324376,-0.084
DIEGO,user_test_013,1665645642.04025,-0.088
DIEGO,user_test_013,1665645642.0480626,-0.084
DIEGO,user_test_013,1665645642.055875,-0.079
DIEGO,user_test_013,1665645642.0636876,-0.077
DIEGO,user_test_013,1665645642.0715,-0.067
DIEGO,user_test_013,1665645642.0793126,-0.06
DIEGO,user_test_013,1665645642.087125,-0.052
DIEGO,user_test_013,1665645642.0949376,-0.047
DIEGO,user_test_013,1665645642.10275,-0.035
DIEGO,user_test_013,1665645642.1105626,-0.043
DIEGO,user_test_013,1665645642.118375,-0.045
DIEGO,user_test_013,1665645642.1261876,-0.057
DIEGO,user_test_013,1665645642.134,-0.068
DIEGO,user_test_013,1665645642.1418126,-0.089
DIEGO,user_test_013,1665645642.149625,-0.092
DIEGO,user_test_013,1665645642.1574376,-0.095
DIEGO,user_test_013,1665645642.16525,-0.09
DIEGO,user_test_013,1665645642.1730626,-0.097
DIEGO,user_test_013,1665645642.180875,-0.093
DIEGO,user_test_013,1665645642.1886876,-0.096
DIEGO,user_test_013,1665645642.1965,-0.086
DIEGO,user_test_013,1665645642.2043126,-0.086
DIEGO,user_test_013,1665645642.212125,-0.088
DIEGO,user_test_013,1665645642.2199376,-0.09
DIEGO,user_test_013,1665645642.22775,-0.086
DIEGO,user_test_013,1665645642.2355626,-0.014
DIEGO,user_test_013,1665645642.243375,0.096
DIEGO,user_test_013,1665645642.2511876,0.152
DIEGO,user_test_013,1665645642.259,-0.008
DIEGO,user_test_013,1665645642.2668126,-0.173
DIEGO,user_test_013,1665645642.274625,-0.128
DIEGO,user_test_013,1665645642.2824376,-0.085
DIEGO,user_test_013,1665645642.29025,-0.071
DIEGO,user_test_013,1665645642.2980626,-0.072
DIEGO,user_test_013,1665645642.305875,-0.071
DIEGO,user_test_013,1665645642.3136876,-0.072
DIEGO,user_test_013,1665645642.3215,-0.07
DIEGO,user_test_013,1665645642.3293126,-0.067
DIEGO,user_test_013,1665645642.337125,-0.065
DIEGO,user_test_013,1665645642.3449376,-0.058
DIEGO,user_test_013,1665645642.35275,-0.055
DIEGO,user_test_013,1665645642.3605626,-0.049
DIEGO,user_test_013,1665645642.368375,-0.051
DIEGO,user_test_013,1665645642.3761876,-0.042
DIEGO,user_test_013,1665645642.384,-0.045
DIEGO,user_test_013,1665645642.3918126,-0.039
DIEGO,user_test_013,1665645642.399625,-0.041
DIEGO,user_test_013,1665645642.4074376,-0.034
DIEGO,user_test_013,1665645642.41525,-0.025
DIEGO,user_test_013,1665645642.4230626,-0.014
DIEGO,user_test_013,1665645642.430875,0.0
DIEGO,user_test_013,1665645642.4386876,0.01
DIEGO,user_test_013,1665645642.4465,0.017
DIEGO,user_test_013,1665645642.4543126,0.027
DIEGO,user_test_013,1665645642.462125,0.042
DIEGO,user_test_013,1665645642.4699376,0.053
DIEGO,user_test_013,1665645642.47775,0.061
DIEGO,user_test_013,1665645642.4855626,0.063
DIEGO,user_test_013,1665645642.493375,0.072
DIEGO,user_test_013,1665645642.5011876,0.066
DIEGO,user_test_013,1665645642.509,0.059
DIEGO,user_test_013,1665645642.5168126,0.046
DIEGO,user_test_013,1665645642.524625,0.013
DIEGO,user_test_013,1665645642.5324376,-0.007
DIEGO,user_test_013,1665645642.54025,-0.024
DIEGO,user_test_013,1665645642.5480626,-0.045
DIEGO,user_test_013,1665645642.555875,-0.055
DIEGO,user_test_013,1665645642.5636876,-0.06
DIEGO,user_test_013,1665645642.5715,-0.065
DIEGO,user_test_013,1665645642.5793126,-0.072
DIEGO,user_test_013,1665645642.587125,-0.065
DIEGO,user_test_013,1665645642.5949376,-0.057
DIEGO,user_test_013,1665645642.60275,-0.053
DIEGO,user_test_013,1665645642.6105626,-0.049
DIEGO,user_test_013,1665645642.618375,-0.053
DIEGO,user_test_013,1665645642.6261876,-0.058
DIEGO,user_test_013,1665645642.634,-0.03
DIEGO,user_test_013,1665645642.6418126,-0.042
DIEGO,user_test_013,1665645642.649625,-0.053
DIEGO,user_test_013,1665645642.6574376,-0.055
DIEGO,user_test_013,1665645642.66525,-0.051
DIEGO,user_test_013,1665645642.6730626,-0.041
DIEGO,user_test_013,1665645642.680875,-0.049
DIEGO,user_test_013,1665645642.6886876,-0.039
DIEGO,user_test_013,1665645642.6965,-0.036
DIEGO,user_test_013,1665645642.7043126,-0.035
DIEGO,user_test_013,1665645642.712125,-0.023
DIEGO,user_test_013,1665645642.7199376,-0.001
DIEGO,user_test_013,1665645642.72775,-0.004
DIEGO,user_test_013,1665645642.7355626,0.001
DIEGO,user_test_013,1665645642.743375,0.011
DIEGO,user_test_013,1665645642.7511876,0.003
DIEGO,user_test_013,1665645642.759,-0.006
DIEGO,user_test_013,1665645642.7668126,-0.04
DIEGO,user_test_013,1665645642.774625,-0.04
DIEGO,user_test_013,1665645642.7824376,-0.053
DIEGO,user_test_013,1665645642.79025,-0.038
DIEGO,user_test_013,1665645642.7980626,-0.04
DIEGO,user_test_013,1665645642.805875,-0.053
DIEGO,user_test_013,1665645642.8136876,-0.05
DIEGO,user_test_013,1665645642.8215,-0.043
DIEGO,user_test_013,1665645642.8293126,-0.054
DIEGO,user_test_013,1665645642.837125,-0.052
DIEGO,user_test_013,1665645642.8449376,-0.051
DIEGO,user_test_013,1665645642.85275,-0.029
DIEGO,user_test_013,1665645642.8605626,-0.045
DIEGO,user_test_013,1665645642.868375,-0.048
DIEGO,user_test_013,1665645642.8761876,0.073
DIEGO,user_test_013,1665645642.884,0.179
DIEGO,user_test_013,1665645642.8918126,0.084
DIEGO,user_test_013,1665645642.899625,-0.05
DIEGO,user_test_013,1665645642.9074376,-0.043
DIEGO,user_test_013,1665645642.91525,-0.028
DIEGO,user_test_013,1665645642.9230626,-0.038
DIEGO,user_test_013,1665645642.930875,-0.035
DIEGO,user_test_013,1665645642.9386876,-0.028
DIEGO,user_test_013,1665645642.9465,-0.06
DIEGO,user_test_013,1665645642.9543126,-0.054
DIEGO,user_test_013,1665645642.962125,-0.037
DIEGO,user_test_013,1665645642.9699376,-0.006
DIEGO,user_test_013,1665645642.97775,-0.059
DIEGO,user_test_013,1665645642.9855626,-0.028
DIEGO,user_test_013,1665645642.993375,-0.023
DIEGO,user_test_013,1665645643.0011876,-0.017
DIEGO,user_test_013,1665645643.009,-0.015
DIEGO,user_test_013,1665645643.0168126,-0.039
DIEGO,user_test_013,1665645643.024625,0.005
DIEGO,user_test_013,1665645643.0324376,0.007
DIEGO,user_test_013,1665645643.04025,0.018
DIEGO,user_test_013,1665645643.0480626,0.025
DIEGO,user_test_013,1665645643.055875,0.024
DIEGO,user_test_013,1665645643.0636876,0.045
DIEGO,user_test_013,1665645643.0715,0.051
DIEGO,user_test_013,1665645643.0793126,0.04
DIEGO,user_test_013,1665645643.087125,0.051
DIEGO,user_test_013,1665645643.0949376,0.06
DIEGO,user_test_013,1665645643.10275,0.036
DIEGO,user_test_013,1665645643.1105626,0.142
DIEGO,user_test_013,1665645643.118375,0.144
DIEGO,user_test_013,1665645643.1261876,0.152
DIEGO,user_test_013,1665645643.134,0.109
DIEGO,user_test_013,1665645643.1418126,0.085
DIEGO,user_test_013,1665645643.149625,0.109
DIEGO,user_test_013,1665645643.1574376,0.067
DIEGO,user_test_013,1665645643.16525,0.046
DIEGO,user_test_013,1665645643.1730626,0.014
DIEGO,user_test_013,1665645643.180875,0.011
DIEGO,user_test_013,1665645643.1886876,-0.013
DIEGO,user_test_013,1665645643.1965,-0.011
DIEGO,user_test_013,1665645643.2043126,-0.009
DIEGO,user_test_013,1665645643.212125,0.003
DIEGO,user_test_013,1665645643.2199376,-0.033
DIEGO,user_test_013,1665645643.22775,-0.037
DIEGO,user_test_013,1665645643.2355626,0.018
DIEGO,user_test_013,1665645643.243375,-0.01
DIEGO,user_test_013,1665645643.2511876,-0.061
DIEGO,user_test_013,1665645643.259,0.001
DIEGO,user_test_013,1665645643.2668126,0.015
DIEGO,user_test_013,1665645643.274625,0.006
DIEGO,user_test_013,1665645643.2824376,-0.014
DIEGO,user_test_013,1665645643.29025,-0.014
DIEGO,user_test_013,1665645643.2980626,-0.006
DIEGO,user_test_013,1665645643.305875,0.006
DIEGO,user_test_013,1665645643.3136876,-0.01
DIEGO,user_test_013,1665645643.3215,-0.02
DIEGO,user_test_013,1665645643.3293126,0.02
DIEGO,user_test_013,1665645643.337125,0.017
DIEGO,user_test_013,1665645643.3449376,0.007
DIEGO,user_test_013,1665645643.35275,0.015
DIEGO,user_test_013,1665645643.3605626,0.04
DIEGO,user_test_013,1665645643.368375,0.029
DIEGO,user_test_013,1665645643.3761876,-0.004
DIEGO,user_test_013,1665645643.384,0.034
DIEGO,user_test_013,1665645643.3918126,0.051
DIEGO,user_test_013,1665645643.399625,0.052
DIEGO,user_test_013,1665645643.4074376,0.026
DIEGO,user_test_013,1665645643.41525,-0.008
DIEGO,user_test_013,1665645643.4230626,-0.026
DIEGO,user_test_013,1665645643.430875,-0.013
DIEGO,user_test_013,1665645643.4386876,-0.035
DIEGO,user_test_013,1665645643.4465,-0.031
DIEGO,user_test_013,1665645643.4543126,-0.005
DIEGO,user_test_013,1665645643.462125,0.002
DIEGO,user_test_013,1665645643.4699376,-0.005
DIEGO,user_test_013,1665645643.47775,-0.021
DIEGO,user_test_013,1665645643.4855626,-0.017
DIEGO,user_test_013,1665645643.493375,-0.014
DIEGO,user_test_013,1665645643.5011876,0.0
DIEGO,user_test_013,1665645643.509,0.07
DIEGO,user_test_013,1665645643.5168126,0.175
DIEGO,user_test_013,1665645643.524625,0.238
DIEGO,user_test_013,1665645643.5324376,0.059
DIEGO,user_test_013,1665645643.54025,-0.053
DIEGO,user_test_013,1665645643.5480626,0.025
DIEGO,user_test_013,1665645643.555875,0.03
DIEGO,user_test_013,1665645643.5636876,0.018
DIEGO,user_test_013,1665645643.5715,0.003
DIEGO,user_test_013,1665645643.5793126,0.012
DIEGO,user_test_013,1665645643.587125,0.008
DIEGO,user_test_013,1665645643.5949376,0.021
DIEGO,user_test_013,1665645643.60275,0.023
DIEGO,user_test_013,1665645643.6105626,0.033
DIEGO,user_test_013,1665645643.618375,0.027
DIEGO,user_test_013,1665645643.6261876,0.033
DIEGO,user_test_013,1665645643.634,0.041
DIEGO,user_test_013,1665645643.6418126,0.029
DIEGO,user_test_013,1665645643.649625,0.003
DIEGO,user_test_013,1665645643.6574376,0.046
DIEGO,user_test_013,1665645643.66525,0.053
DIEGO,user_test_013,1665645643.6730626,0.058
DIEGO,user_test_013,1665645643.680875,0.065
DIEGO,user_test_013,1665645643.6886876,0.057
DIEGO,user_test_013,1665645643.6965,0.065
DIEGO,user_test_013,1665645643.7043126,0.087
DIEGO,user_test_013,1665645643.712125,0.093
DIEGO,user_test_013,1665645643.7199376,0.112
DIEGO,user_test_013,1665645643.72775,0.116
DIEGO,user_test_013,1665645643.7355626,0.119
DIEGO,user_test_013,1665645643.743375,0.136
DIEGO,user_test_013,1665645643.7511876,0.151
DIEGO,user_test_013,1665645643.759,0.162
DIEGO,user_test_013,1665645643.7668126,0.16
DIEGO,user_test_013,1665645643.774625,0.156
DIEGO,user_test_013,1665645643.7824376,0.13
DIEGO,user_test_013,1665645643.79025,0.096
DIEGO,user_test_013,1665645643.7980626,0.077
DIEGO,user_test_013,1665645643.805875,0.047
DIEGO,user_test_013,1665645643.8136876,0.044
DIEGO,user_test_013,1665645643.8215,0.025
DIEGO,user_test_013,1665645643.8293126,0.01
DIEGO,user_test_013,1665645643.837125,0.006
DIEGO,user_test_013,1665645643.8449376,0.012
DIEGO,user_test_013,1665645643.85275,0.025
DIEGO,user_test_013,1665645643.8605626,0.017
DIEGO,user_test_013,1665645643.868375,0.012
DIEGO,user_test_013,1665645643.8761876,0.016
DIEGO,user_test_013,1665645643.884,0.022
DIEGO,user_test_013,1665645643.8918126,0.019
DIEGO,user_test_013,1665645643.899625,0.014
DIEGO,user_test_013,1665645643.9074376,0.013
DIEGO,user_test_013,1665645643.91525,0.039
DIEGO,user_test_013,1665645643.9230626,0.038
DIEGO,user_test_013,1665645643.930875,0.017
DIEGO,user_test_013,1665645643.9386876,0.019
DIEGO,user_test_013,1665645643.9465,0.034
DIEGO,user_test_013,1665645643.9543126,0.037
DIEGO,user_test_013,1665645643.962125,0.02
DIEGO,user_test_013,1665645643.9699376,0.039
DIEGO,user_test_013,1665645643.97775,0.045
DIEGO,user_test_013,1665645643.9855626,0.054
DIEGO,user_test_013,1665645643.993375,0.055
DIEGO,user_test_013,1665645644.0011876,0.065
DIEGO,user_test_013,1665645644.009,0.06
DIEGO,user_test_013,1665645644.0168126,0.07
DIEGO,user_test_013,1665645644.024625,0.069
DIEGO,user_test_013,1665645644.0324376,0.081
DIEGO,user_test_013,1665645644.04025,0.057
DIEGO,user_test_013,1665645644.0480626,0.036
DIEGO,user_test_013,1665645644.055875,0.029
DIEGO,user_test_013,1665645644.0636876,0.013
DIEGO,user_test_013,1665645644.0715,-0.004
DIEGO,user_test_013,1665645644.0793126,0.02
DIEGO,user_test_013,1665645644.087125,0.02
DIEGO,user_test_013,1665645644.0949376,0.006
DIEGO,user_test_013,1665645644.10275,0.013
DIEGO,user_test_013,1665645644.1105626,0.011
DIEGO,user_test_013,1665645644.118375,-0.009
DIEGO,user_test_013,1665645644.1261876,0.018
DIEGO,user_test_013,1665645644.134,0.016
DIEGO,user_test_013,1665645644.1418126,0.06
DIEGO,user_test_013,1665645644.149625,0.151
DIEGO,user_test_013,1665645644.1574376,0.241
DIEGO,user_test_013,1665645644.16525,0.133
DIEGO,user_test_013,1665645644.1730626,-0.075
DIEGO,user_test_013,1665645644.180875,-0.05
DIEGO,user_test_013,1665645644.1886876,-0.001
DIEGO,user_test_013,1665645644.1965,0.013
DIEGO,user_test_013,1665645644.2043126,0.018
DIEGO,user_test_013,1665645644.212125,0.028
DIEGO,user_test_013,1665645644.2199376,0.021
DIEGO,user_test_013,1665645644.22775,0.024
DIEGO,user_test_013,1665645644.2355626,0.018
DIEGO,user_test_013,1665645644.243375,0.035
DIEGO,user_test_013,1665645644.2511876,0.031
DIEGO,user_test_013,1665645644.259,0.026
DIEGO,user_test_013,1665645644.2668126,0.032
DIEGO,user_test_013,1665645644.274625,0.034
DIEGO,user_test_013,1665645644.2824376,0.038
DIEGO,user_test_013,1665645644.29025,0.063
DIEGO,user_test_013,1665645644.2980626,0.059
DIEGO,user_test_013,1665645644.305875,0.07
DIEGO,user_test_013,1665645644.3136876,0.064
DIEGO,user_test_013,1665645644.3215,0.075
DIEGO,user_test_013,1665645644.3293126,0.089
DIEGO,user_test_013,1665645644.337125,0.088
DIEGO,user_test_013,1665645644.3449376,0.097
DIEGO,user_test_013,1665645644.35275,0.102
DIEGO,user_test_013,1665645644.3605626,0.115
DIEGO,user_test_013,1665645644.368375,0.141
DIEGO,user_test_013,1665645644.3761876,0.162
DIEGO,user_test_013,1665645644.384,0.164
DIEGO,user_test_013,1665645644.3918126,0.179
DIEGO,user_test_013,1665645644.399625,0.178
DIEGO,user_test_013,1665645644.4074376,0.172
DIEGO,user_test_013,1665645644.41525,0.17
DIEGO,user_test_013,1665645644.4230626,0.139
DIEGO,user_test_013,1665645644.430875,0.111
DIEGO,user_test_013,1665645644.4386876,0.077
DIEGO,user_test_013,1665645644.4465,0.06
DIEGO,user_test_013,1665645644.4543126,0.052
DIEGO,user_test_013,1665645644.462125,0.049
DIEGO,user_test_013,1665645644.4699376,0.047
DIEGO,user_test_013,1665645644.47775,0.049
DIEGO,user_test_013,1665645644.4855626,0.046
DIEGO,user_test_013,1665645644.493375,0.024
DIEGO,user_test_013,1665645644.5011876,0.03
DIEGO,user_test_013,1665645644.509,0.029
DIEGO,user_test_013,1665645644.5168126,0.02
DIEGO,user_test_013,1665645644.524625,0.032
DIEGO,user_test_013,1665645644.5324376,0.048
DIEGO,user_test_013,1665645644.54025,0.047
DIEGO,user_test_013,1665645644.5480626,0.048
DIEGO,user_test_013,1665645644.555875,0.045
DIEGO,user_test_013,1665645644.5636876,0.044
DIEGO,user_test_013,1665645644.5715,0.048
DIEGO,user_test_013,1665645644.5793126,0.045
DIEGO,user_test_013,1665645644.587125,0.046
DIEGO,user_test_013,1665645644.5949376,0.03
DIEGO,user_test_013,1665645644.60275,0.033
DIEGO,user_test_013,1665645644.6105626,0.05
DIEGO,user_test_013,1665645644.618375,0.053
DIEGO,user_test_013,1665645644.6261876,0.042
DIEGO,user_test_013,1665645644.634,0.062
DIEGO,user_test_013,1665645644.6418126,0.06
DIEGO,user_test_013,1665645644.649625,0.07
DIEGO,user_test_013,1665645644.6574376,0.079
DIEGO,user_test_013,1665645644.66525,0.098
DIEGO,user_test_013,1665645644.6730626,0.096
DIEGO,user_test_013,1665645644.680875,0.085
DIEGO,user_test_013,1665645644.6886876,0.082
DIEGO,user_test_013,1665645644.6965,0.059
DIEGO,user_test_013,1665645644.7043126,0.033
DIEGO,user_test_013,1665645644.712125,0.014
DIEGO,user_test_013,1665645644.7199376,0.021
DIEGO,user_test_013,1665645644.72775,0.041
DIEGO,user_test_013,1665645644.7355626,0.039
DIEGO,user_test_013,1665645644.743375,0.032
DIEGO,user_test_013,1665645644.7511876,0.028
DIEGO,user_test_013,1665645644.759,0.033
DIEGO,user_test_013,1665645644.7668126,0.025
DIEGO,user_test_013,1665645644.774625,0.013
DIEGO,user_test_013,1665645644.7824376,0.026
DIEGO,user_test_013,1665645644.79025,0.021
DIEGO,user_test_013,1665645644.7980626,0.095
DIEGO,user_test_013,1665645644.805875,0.214
DIEGO,user_test_013,1665645644.8136876,0.284
DIEGO,user_test_013,1665645644.8215,0.119
DIEGO,user_test_013,1665645644.8293126,-0.025
DIEGO,user_test_013,1665645644.837125,0.025
DIEGO,user_test_013,1665645644.8449376,0.038
DIEGO,user_test_013,1665645644.85275,0.028
DIEGO,user_test_013,1665645644.8605626,0.021
DIEGO,user_test_013,1665645644.868375,0.029
DIEGO,user_test_013,1665645644.8761876,0.039
DIEGO,user_test_013,1665645644.884,0.024
DIEGO,user_test_013,1665645644.8918126,0.032
DIEGO,user_test_013,1665645644.899625,0.04
DIEGO,user_test_013,1665645644.9074376,0.03
DIEGO,user_test_013,1665645644.91525,0.037
DIEGO,user_test_013,1665645644.9230626,0.036
DIEGO,user_test_013,1665645644.930875,0.05
DIEGO,user_test_013,1665645644.9386876,0.041
DIEGO,user_test_013,1665645644.9465,0.035
DIEGO,user_test_013,1665645644.9543126,0.046
DIEGO,user_test_013,1665645644.962125,0.069
DIEGO,user_test_013,1665645644.9699376,0.075
DIEGO,user_test_013,1665645644.97775,0.068
DIEGO,user_test_013,1665645644.9855626,0.087
DIEGO,user_test_013,1665645644.993375,0.099
DIEGO,user_test_013,1665645645.0011876,0.117
DIEGO,user_test_013,1665645645.009,0.121
DIEGO,user_test_013,1665645645.0168126,0.138
DIEGO,user_test_013,1665645645.024625,0.157
DIEGO,user_test_013,1665645645.0324376,0.161
DIEGO,user_test_013,1665645645.04025,0.172
DIEGO,user_test_013,1665645645.0480626,0.186
DIEGO,user_test_013,1665645645.055875,0.192
DIEGO,user_test_013,1665645645.0636876,0.187
DIEGO,user_test_013,1665645645.0715,0.167
DIEGO,user_test_013,1665645645.0793126,0.143
DIEGO,user_test_013,1665645645.087125,0.11
DIEGO,user_test_013,1665645645.0949376,0.1
DIEGO,user_test_013,1665645645.10275,0.083
DIEGO,user_test_013,1665645645.1105626,0.065
DIEGO,user_test_013,1665645645.118375,0.06
DIEGO,user_test_013,1665645645.1261876,0.052
DIEGO,user_test_013,1665645645.134,0.037
DIEGO,user_test_013,1665645645.1418126,0.048
DIEGO,user_test_013,1665645645.149625,0.049
DIEGO,user_test_013,1665645645.1574376,0.034
DIEGO,user_test_013,1665645645.16525,0.044
DIEGO,user_test_013,1665645645.1730626,0.062
DIEGO,user_test_013,1665645645.180875,0.059
DIEGO,user_test_013,1665645645.1886876,0.055
DIEGO,user_test_013,1665645645.1965,0.056
DIEGO,user_test_013,1665645645.2043126,0.05
DIEGO,user_test_013,1665645645.212125,0.058
DIEGO,user_test_013,1665645645.2199376,0.056
DIEGO,user_test_013,1665645645.22775,0.043
DIEGO,user_test_013,1665645645.2355626,0.051
DIEGO,user_test_013,1665645645.243375,0.055
DIEGO,user_test_013,1665645645.2511876,0.053
DIEGO,user_test_013,1665645645.259,0.04
DIEGO,user_test_013,1665645645.2668126,0.042
DIEGO,user_test_013,1665645645.274625,0.062
DIEGO,user_test_013,1665645645.2824376,0.052
DIEGO,user_test_013,1665645645.29025,0.069
DIEGO,user_test_013,1665645645.2980626,0.084
DIEGO,user_test_013,1665645645.305875,0.1
DIEGO,user_test_013,1665645645.3136876,0.095
DIEGO,user_test_013,1665645645.3215,0.106
DIEGO,user_test_013,1665645645.3293126,0.097
DIEGO,user_test_013,1665645645.337125,0.092
DIEGO,user_test_013,1665645645.3449376,0.084
DIEGO,user_test_013,1665645645.35275,0.06
DIEGO,user_test_013,1665645645.3605626,0.04
DIEGO,user_test_013,1665645645.368375,0.03
DIEGO,user_test_013,1665645645.3761876,0.034
DIEGO,user_test_013,1665645645.384,0.033
DIEGO,user_test_013,1665645645.3918126,0.033
DIEGO,user_test_013,1665645645.399625,0.026
DIEGO,user_test_013,1665645645.4074376,0.02
DIEGO,user_test_013,1665645645.41525,0.037
DIEGO,user_test_013,1665645645.4230626,0.031
DIEGO,user_test_013,1665645645.430875,0.027
DIEGO,user_test_013,1665645645.4386876,0.021
DIEGO,user_test_013,1665645645.4465,0.035
DIEGO,user_test_013,1665645645.4543126,0.124
DIEGO,user_test_013,1665645645.462125,0.242
DIEGO,user_test_013,1665645645.4699376,0.305
DIEGO,user_test_013,1665645645.47775,0.142
DIEGO,user_test_013,1665645645.4855626,-0.016
DIEGO,user_test_013,1665645645.493375,0.022
DIEGO,user_test_013,1665645645.5011876,0.051
DIEGO,user_test_013,1665645645.509,0.04
DIEGO,user_test_013,1665645645.5168126,0.038
DIEGO,user_test_013,1665645645.524625,0.031
DIEGO,user_test_013,1665645645.5324376,0.038
DIEGO,user_test_013,1665645645.54025,0.046
DIEGO,user_test_013,1665645645.5480626,0.049
DIEGO,user_test_013,1665645645.555875,0.049
DIEGO,user_test_013,1665645645.5636876,0.054
DIEGO,user_test_013,1665645645.5715,0.052
DIEGO,user_test_013,1665645645.5793126,0.054
DIEGO,user_test_013,1665645645.587125,0.04
DIEGO,user_test_013,1665645645.5949376,0.049
DIEGO,user_test_013,1665645645.60275,0.063
DIEGO,user_test_013,1665645645.6105626,0.083
DIEGO,user_test_013,1665645645.618375,0.079
DIEGO,user_test_013,1665645645.6261876,0.077
DIEGO,user_test_013,1665645645.634,0.088
DIEGO,user_test_013,1665645645.6418126,0.089
DIEGO,user_test_013,1665645645.649625,0.108
DIEGO,user_test_013,1665645645.6574376,0.12
DIEGO,user_test_013,1665645645.66525,0.137
DIEGO,user_test_013,1665645645.6730626,0.142
DIEGO,user_test_013,1665645645.680875,0.153
DIEGO,user_test_013,1665645645.6886876,0.177
DIEGO,user_test_013,1665645645.6965,0.191
DIEGO,user_test_013,1665645645.7043126,0.192
DIEGO,user_test_013,1665645645.712125,0.185
DIEGO,user_test_013,1665645645.7199376,0.183
DIEGO,user_test_013,1665645645.72775,0.17
DIEGO,user_test_013,1665645645.7355626,0.145
DIEGO,user_test_013,1665645645.743375,0.12
DIEGO,user_test_013,1665645645.7511876,0.084
DIEGO,user_test_013,1665645645.759,0.073
DIEGO,user_test_013,1665645645.7668126,0.068
DIEGO,user_test_013,1665645645.774625,0.065
DIEGO,user_test_013,1665645645.7824376,0.045
DIEGO,user_test_013,1665645645.79025,0.057
DIEGO,user_test_013,1665645645.7980626,0.056
DIEGO,user_test_013,1665645645.805875,0.035
DIEGO,user_test_013,1665645645.8136876,0.048
DIEGO,user_test_013,1665645645.8215,0.05
DIEGO,user_test_013,1665645645.8293126,0.052
DIEGO,user_test_013,1665645645.837125,0.053
DIEGO,user_test_013,1665645645.8449376,0.044
DIEGO,user_test_013,1665645645.85275,0.054
DIEGO,user_test_013,1665645645.8605626,0.057
DIEGO,user_test_013,1665645645.868375,0.056
DIEGO,user_test_013,1665645645.8761876,0.058
DIEGO,user_test_013,1665645645.884,0.07
DIEGO,user_test_013,1665645645.8918126,0.067
DIEGO,user_test_013,1665645645.899625,0.056
